;instance;makespans;result;models;models_more;time_total;time_unsat
71;72_3_19_H.lp.out;[6996, 6996, 6996, 6996, 6518, 6518, 6518, 6518, 6518, 6518, 6165, 6165, 6165, 6165, 6165, 6165, 6165, 6165, 6165, 6165, 6165, 6149, 6132, 6132, 6131, 5884, 5760, 5760];FEASIBLE;28;True;300.001;0.0
72;73_3_13_H.lp.out;[4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 4087, 3890, 3890, 3890, 3890, 3890, 3890, 3890, 3890, 3890, 3890, 3881, 3881, 3881, 3854, 3854, 3854, 3854, 3848, 3830, 3806, 3806, 3806, 3806, 3806, 3806, 3798, 3798, 3798, 3694, 3650, 3650, 3650, 3650, 3650, 3650, 3650, 3582, 3570, 3570, 3570, 3570, 3570, 3570, 3556, 3556, 3556, 3556, 3556, 3546, 3546, 3546, 3546, 3463, 3463, 3465, 3382, 3382, 3382, 3161];FEASIBLE;92;True;300.001;0.0
73;74_3_6_H.lp.out;[2008, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 1714, 1704, 2116, 2134, 2134, 2134, 2134, 2134, 1982, 1982, 1982, 1982, 1648, 1982, 1872, 1754, 1528, 1780, 1834, 1932, 1932, 1932, 1932, 1932, 1932, 1932, 1932, 1932, 1932, 1932, 1932, 1932, 1885, 1756, 1453, 1705, 1705, 1705, 1679, 1333, 1716, 1716, 1617, 1804, 1804, 1804, 1804, 1804, 1804, 1453, 1415, 1419, 1419, 1419, 1419, 1419, 1419, 1656, 1790, 1963, 1929, 1929, 1849, 1871, 1726, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1595, 1796, 1647, 1647, 1647, 1647, 1647, 1506, 1506, 1506, 1506, 1506, 1506, 1500, 1500, 1500, 1433, 1433, 1433, 1433, 1278, 1278, 1278];OPTIMAL;297;False;7.053;3.829
74;75_3_5_H.lp.out;[1294, 1221, 1065, 1065, 1149, 1125, 1125, 1125, 1125, 1125, 1125, 1125, 1049, 1049, 1049, 1049, 1049];OPTIMAL;17;False;2.107;1.418
75;76_3_35_H.lp.out;[9924, 9924, 9924, 9924, 9924, 9924, 9924, 9924, 9924, 9924, 9924, 9924, 9924, 9717, 9717, 9717, 9717, 9675, 9675, 9675, 9420, 9420, 9420, 9420, 9420, 9420, 9420, 9420, 9420, 9189, 9189, 9189, 9189, 9189, 9189, 9189];FEASIBLE;36;True;300.001;0.0
76;77_3_41_H.lp.out;[13296, 13296, 13296, 13296, 13296, 13296, 13296, 13296, 13184, 13184, 13184, 13184, 13184, 13184, 13184, 13184, 12793, 12793, 12793, 12793, 12793, 12793];FEASIBLE;22;True;300.001;0.0
77;78_3_32_H.lp.out;[12675, 12675, 12675, 12675, 12675, 12675, 12675, 12675, 12675, 12675, 12582, 12582, 12551, 12551, 12551, 12551, 12477, 12477, 12477, 12477, 12477, 12477, 12477, 12105, 12105, 12105, 12105, 12105, 12105, 12105, 12105, 11617, 11617, 11617, 11617, 11617, 11617, 11617, 11497, 11497, 11331, 11331, 11331, 11331, 11331, 11331, 11331, 11331, 11190, 11190, 11190, 11190, 11190, 11074, 11074, 11074, 11074, 11074, 10599, 10599, 10599, 10599, 10599, 10599, 10599, 10599, 10599, 10599, 10489, 10489, 10489, 10423, 10423, 10423, 10421, 10137, 10137, 10137, 10137, 10137, 10137, 10137, 10137, 10137, 10134, 10134, 10134, 9782, 9782, 9782];FEASIBLE;90;True;300.001;0.0
78;79_3_26_H.lp.out;[8230, 8230, 8230, 8230, 8230, 8230, 8230, 8230, 8090, 8090, 8090, 8090, 8090, 8090, 8090, 8090, 7780, 7780, 7780, 7780, 7780, 7780, 7780, 7780, 7780, 7634, 7634, 7634, 7634, 7634, 7634, 7634, 7554, 7554, 7554, 7554, 7554, 7554, 7554, 7554, 7554, 7429, 7429, 7429, 6908, 6908, 6908, 6908, 6908, 6908, 6736, 6736, 6736, 6731, 6690, 6690, 6670, 6670, 6670, 6670, 6670];FEASIBLE;61;True;300.001;0.0
79;80_3_12_H.lp.out;[3441, 3441, 3441, 3441, 3218, 3218, 3218, 3218, 3218, 3172, 3172, 3172, 3172, 3172, 3172, 3153, 3153, 3153, 3098, 3098, 3098, 3098, 3098, 3089, 3055, 3055, 2975];FEASIBLE;27;True;300.001;0.0
80;81_3_39_H.lp.out;[14892, 14892, 14892, 14892, 14892, 14892, 14892, 14892, 14892, 14892, 14892, 14892, 14892, 14892, 14707, 14707, 14707, 14707, 14707, 14707, 14707, 14707, 14189, 14189, 14189, 14189, 14189, 14002, 14002, 14002, 14002, 13680, 13680, 13680, 13680, 13680, 13680, 13680, 13513, 13513, 13513, 13513, 13513, 13513, 13513, 13513];FEASIBLE;46;True;300.001;0.0
81;82_3_37_H.lp.out;[12220, 12220, 12220, 12220, 12220, 12220, 12220, 12220, 12220, 12220, 12220, 12220, 12168, 12168, 11983, 11983, 11983, 11983, 11983, 11950, 11950, 11950, 11950, 11950, 11891, 11891, 11891, 11891, 11844, 11844, 11844, 11844, 11628, 11628, 11628, 11367, 11367, 11367, 11367, 11367, 11367, 11367, 11367, 11367, 11367];FEASIBLE;45;True;300.001;0.0
82;83_3_24_H.lp.out;[9123, 9123, 9123, 9123, 9123, 9123, 9018, 9018, 9018, 9018, 9018, 9018, 9018, 9018, 8731, 8731, 8731, 8731, 8731, 8665, 8665, 8665, 8602, 8602, 8602, 8602, 8602, 8239, 8239, 8239, 8239, 8239, 8239, 8239, 8239, 8239, 8161, 8161, 8161, 8161, 8161, 8161, 8161, 7848, 7848, 7848, 7848, 7848, 7633, 7633, 7633, 7633, 7633, 7633];FEASIBLE;54;True;300.001;0.0
83;84_3_47_H.lp.out;[16009, 16009, 16009, 16009, 16009, 16009, 16009, 16009];FEASIBLE;8;True;300.001;0.0
84;85_3_20_H.lp.out;[4551, 4551, 4551, 4551, 4551, 4551, 4551, 4551];FEASIBLE;8;True;300.001;0.0
85;86_3_26_H.lp.out;[9015, 9015, 9015, 9015, 9015, 9015, 9015, 9015, 9015, 8742, 8742, 8742, 8742, 8742, 8742, 8742, 8355, 8355, 8355, 8355, 8355, 8355, 8355, 8355, 8355, 8355, 8355, 8355, 8293, 8293, 8293, 8293, 8237, 8237, 8237, 8237, 8237, 8237, 8237, 8163, 8163, 8163, 8163, 8163, 8163, 8163];FEASIBLE;46;True;300.001;0.0
86;87_3_31_H.lp.out;[12795, 12795, 12795, 12795, 12795, 12795, 12795, 12795, 12795, 12795, 12645, 12645, 12645, 12645, 12645, 12645, 12645, 12645, 12569, 12569, 12569, 12559, 12559, 12559, 12057, 12057, 12057, 12057, 12057, 12057, 12057, 11901, 11901, 11901, 11664, 11664, 11664, 11664, 11664, 11664, 11664, 11639, 11639, 11639, 11406, 11406, 11406, 11406, 11406, 10912, 10912, 10912, 10912, 10912, 10665, 10665, 10665, 10665, 10665, 10665, 10665, 10665, 10665, 10665, 10665, 10447, 10447, 10447, 10447, 10447, 10447, 10447, 10447, 10447, 10447, 10447, 10447, 10393, 10393, 10393, 10393, 10393];FEASIBLE;82;True;300.001;0.0
87;88_3_33_H.lp.out;[10836, 10836, 10836, 10836, 10836, 10836, 10603, 10603, 10603, 10603, 10603, 10603, 10603, 10425, 10425, 10425, 10425, 10425, 10425, 10425, 10425, 10425, 10425, 10281, 10281, 10281, 10281, 10281, 10281, 9822, 9822, 9822, 9822, 9822, 9822, 9822, 9822, 9716, 9716, 9716, 9716, 9542, 9542, 9542, 9542, 9542, 9542, 9438, 9438, 9438, 9438, 9381, 9381, 9381, 9153, 9153, 9153, 9153, 9153, 9153, 9153, 9131, 9131, 9131, 9131, 9131, 9035, 9035, 9035, 9035, 9035];FEASIBLE;71;True;300.001;0.0
88;89_3_17_H.lp.out;[5439, 5367, 5367, 5367, 5367, 5252, 5272, 5272, 5272, 5272, 5272, 5272, 5268, 5246, 5246, 5246, 5163, 5202, 5202, 5202, 5178];FEASIBLE;21;True;300.001;0.0
89;90_3_34_H.lp.out;[11117, 11117, 11117, 11117, 11117, 11117, 11117, 11117, 11117, 10787, 10787, 10787, 10787, 10787, 10787, 10787, 10787, 10787, 10787, 10787, 10578, 10578, 10397, 10397, 10397, 10397, 10397, 10397, 10397, 9999, 9999, 9999, 9899, 9899, 9899, 9899, 9899, 9899, 9899, 9723, 9723, 9723, 9439, 9439, 9439, 9439, 9439, 9401, 9401, 9365, 9365, 9365];FEASIBLE;52;True;300.001;0.0
90;91_3_39_H.lp.out;[13777, 13777, 13777, 13777, 13777, 13777, 13777, 13725, 13725, 13725, 13725, 13725, 13487, 13487, 13487, 13487, 13487, 13487, 13487, 13139, 13139, 13139, 13139, 13139, 13139, 13139, 13139, 12666, 12666, 12666, 12666, 12666, 12666, 12375, 12375, 12375, 12375, 12375, 12353, 12353, 12353, 12353, 12353, 12353, 12241, 12241, 12241];FEASIBLE;47;True;300.002;0.0
91;92_3_25_H.lp.out;[6789, 6789, 6789, 6789, 6789, 6789, 6789, 6789, 6789, 6789, 6789, 6789, 6731, 6731, 6731, 6731, 6589, 6589, 6589, 6589, 6589, 6589, 6589, 6583, 6517, 6517, 6206, 6206, 6206, 6206, 6206, 6206, 6206, 6206, 6206, 6206, 6206, 6179, 6179];FEASIBLE;39;True;300.001;0.0
92;93_3_18_H.lp.out;[];UNFEASIBLE;0;True;300.0;0.0
93;94_3_46_H.lp.out;[14596, 14596, 14596, 14596, 14596, 14596, 14596, 14596, 14596];FEASIBLE;9;True;300.001;0.0
94;95_3_31_H.lp.out;[9217, 9217, 9217, 9217, 9217, 9217, 9217];FEASIBLE;7;True;300.001;0.0
95;96_3_22_H.lp.out;[8777, 8777, 8777, 8777, 8777, 8777, 8777, 8777, 8592, 8592, 8592, 8592, 8592, 8592, 7361, 7361, 7361, 7361, 7318, 7318, 6652, 6652, 6652, 6652, 6652, 6652, 6652, 6652, 6652, 6652, 6652, 6652, 6630, 6630, 6630, 6630, 6613, 6613, 6553, 6553, 6553, 6553, 6531, 6531, 6531, 6531];FEASIBLE;46;True;300.001;0.0
96;97_3_31_H.lp.out;[10215, 10215, 10215, 10215, 10215, 10215, 10215, 10215, 10215, 10013, 10013, 10013, 10013, 10013, 10013, 10013, 10013, 10013, 9947, 9947, 9947, 9947, 9947, 9947, 9947, 9947, 9947, 9947, 9762, 9762, 9762, 9762, 9762, 9762, 9762, 9762, 9762, 9631, 9631, 9631, 9631, 9631, 9631, 9612, 9612, 9612, 9612, 9500, 9500, 9500, 9500];FEASIBLE;51;True;300.001;0.0
97;98_3_45_H.lp.out;[14460, 14460, 14460, 14460, 14460, 14460, 14460, 14460, 14460, 14460, 14460, 14460, 14270, 14270, 14270, 14270, 14270, 14270, 14171, 14171, 14171, 14171, 14171, 14171, 14171, 14038, 13995, 13995, 13859, 13859, 13859, 13859, 13859, 13859, 13859, 13859, 13859, 13859, 13859, 13329, 13329, 13329, 13094, 13094, 13094, 13094, 13094, 13094, 12608, 12608, 12608, 12608, 12608, 12583, 12583, 12583, 12583, 12501, 12501, 12501, 12501, 12501, 12501, 12501, 12341, 12341, 12341, 12341, 12341, 12341, 12253, 12253, 12253];FEASIBLE;73;True;300.002;0.0
98;99_3_47_H.lp.out;[15939, 15939, 15939, 15939, 15939, 15939, 15939, 15939, 15939, 15939, 15939, 15939, 15939, 15705, 15705, 15705, 15705, 15656, 15656, 15516, 15516, 15516, 15516, 15516, 15516, 15516, 15449, 15449, 15449, 15449, 15449, 15449, 15449, 15449, 15449, 15449, 15320, 15320, 15320, 15320, 15320];FEASIBLE;41;True;300.001;0.0
99;100_3_8_H.lp.out;[2506, 2260, 2413, 2413, 2413, 2413, 2413, 2413, 2306, 2306, 2306, 2306, 2306, 2268, 2268, 2268, 2268, 2268, 2268, 2268, 2268, 2268, 2268, 2258, 2258, 2258, 2230, 2230, 2230, 2217, 2217, 2217, 2217];FEASIBLE;33;True;300.016;0.0
100;101_5_14_L.lp.out;[1077, 854, 849, 835, 832, 831, 831];OPTIMAL;7;False;41.814;14.765
101;102_5_49_L.lp.out;[10940, 10940, 10940, 10940, 10940, 10940, 10940, 10529, 10529, 10529, 10529, 10529, 10529, 10529, 10529, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 9670, 9670, 9670, 9601, 9601, 9341, 9341, 9341, 9341, 9341, 9341, 8942, 8942, 8942, 8942, 8942, 8928, 8928, 8928, 8928, 8858, 8858, 8858, 8832, 8732, 8732, 8732, 8732, 8732, 8732, 8652, 8652, 8512, 8512, 8512, 8456, 8456, 8456, 8456, 8456, 7909, 7909, 7909, 7909, 7909, 7687, 7687, 7687, 7687, 7687, 7687, 7687, 7472, 7472, 7472, 7472, 7472, 7472, 7472, 7069, 7069, 7069, 7069, 7069, 7069, 7069, 6866, 6866, 6866, 6866, 6866, 6866, 6866];FEASIBLE;95;True;300.001;0.0
102;103_5_45_L.lp.out;[7139, 7139, 7139, 7139, 7139, 7139, 7139, 7139, 7027, 6948, 6948, 6948, 6948, 6948, 6748, 6748, 6748, 6748, 6748, 6748, 6490, 6490, 6490, 6490, 6490, 6490, 6490, 6490, 6490, 6490, 6490, 6490, 6490, 6490, 6490, 6490, 6490, 6490, 6490, 6059, 6059, 6059, 6059, 6059, 5569, 5569, 5569, 5569, 5384, 5384, 5384, 5384, 5384, 5384, 5384, 5384, 5384, 5384, 5384, 5384, 5128, 5128, 5128, 5128, 5128, 5128];FEASIBLE;66;True;300.001;0.0
103;104_5_22_L.lp.out;[4040, 4040, 4040, 4040, 4040, 4040, 4040, 4040, 4040, 4040, 4040, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3161];FEASIBLE;26;True;300.001;0.0
104;105_5_38_L.lp.out;[5901, 5901, 5901, 5901, 5901, 5901, 5901, 5901, 5901, 5901, 5901, 5901, 5745, 5745, 5745, 5745, 5745, 5745, 5745, 5745, 4447, 4447, 4447, 4447, 4447, 4447, 4447, 4447, 4447, 4447, 4025, 4025, 4025, 4025, 4025, 3956];FEASIBLE;36;True;300.001;0.0
105;106_5_12_L.lp.out;[2800, 2522, 1230, 1245, 1245, 1245, 1094, 1137, 1027, 918, 898, 856, 854, 835, 835, 835, 835, 835];OPTIMAL;18;False;3.757;0.004
106;107_5_10_L.lp.out;[1363, 1148, 1081, 1081, 1005, 1005, 972, 873, 873, 832, 830, 830];OPTIMAL;12;False;1.63;0.0
107;108_5_40_L.lp.out;[5436, 5436, 5436, 5436, 5436, 5436, 5436, 5436, 5436, 5436, 5436, 4673, 4545, 4545, 4540, 4540, 4333, 4333, 4333, 4333];FEASIBLE;20;True;300.001;0.0
108;109_5_23_L.lp.out;[3666, 3500, 3299, 2526, 2500, 2500, 2500, 2500, 2500, 2500, 2500, 2500, 2500, 2500, 2459, 2144, 2059, 2059, 2059, 2057, 2057, 1987, 1966, 1958, 1958];FEASIBLE;25;True;300.003;0.0
109;110_5_11_L.lp.out;[2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2209, 2160, 2115, 2076, 1678, 1613, 1632, 1299, 1395, 1455, 1124, 1070, 1045, 1053, 1045, 1045];OPTIMAL;59;False;61.574;41.757
110;111_5_49_L.lp.out;[10369, 10369, 10369, 10369, 10369, 10369, 10171, 10171, 10171, 10171, 9698, 9698, 9698, 9619, 9619, 9619, 9619, 9619, 9619];FEASIBLE;19;True;300.001;0.0
111;112_5_16_L.lp.out;[2114, 1760, 1521, 1199, 1211, 1199];OPTIMAL;6;False;19.546;5.633
112;113_5_11_L.lp.out;[1132, 949, 922, 951, 936, 922, 813, 800, 800];OPTIMAL;9;False;5.294;0.976
113;114_5_30_L.lp.out;[6785, 6785, 6785, 6785, 6785, 6785, 6785, 6785, 6785, 6785, 6543, 6564, 6564, 6564, 6543, 6543, 6543, 6543, 6543, 6445, 6445, 6445, 6445, 6445, 6445, 6445, 5930, 5930, 5930, 5930, 5930, 5930, 5930, 5930, 5452, 5452, 5452, 5452, 5093, 5093, 5093, 5093, 5093, 5093, 5093, 5093, 5093, 5093, 5093, 5093, 5093, 5093, 5093, 5093, 4737, 4813, 4813, 4813, 4813, 4813, 4737, 4666, 4666, 4666, 4666, 4666, 4666, 4666, 4590, 4590, 4590, 3735];FEASIBLE;72;True;300.001;0.0
114;115_5_20_L.lp.out;[4018, 4018, 2176, 2041, 2041, 1968, 1921, 1596, 1255, 1200, 1132, 1124, 1119, 1119, 1120];FEASIBLE;15;True;300.002;0.0
115;116_5_11_L.lp.out;[1217, 1165, 1154, 944, 944, 944, 944, 944, 944, 944, 944, 944, 944, 944, 944, 944, 944, 944, 944, 944, 944];OPTIMAL;21;False;0.31;0.148
116;117_5_43_L.lp.out;[7323, 7323, 7323, 7323, 7323, 7323, 7323, 7323, 7323, 7323, 7323, 7237, 7237, 7237, 7237, 7237, 7237, 7237, 7237, 7237, 7237, 7237, 7237, 7237, 6842, 6842, 6842, 6842, 6842, 6842, 6842, 6842, 6842, 6842, 6520, 6520, 6520, 6520, 6520, 6520, 6520, 6520, 6520, 6520, 6277, 6277, 6277, 6277, 6277, 6277, 6277, 6158, 6158, 6158, 6158, 5269, 5269, 5269, 5269, 5269, 5269, 5206, 5206, 5206, 5206, 5206, 5206, 5206, 4905, 4905, 4905, 4905, 4905, 4394, 4394, 4394, 4394, 4394, 4394, 4394];FEASIBLE;80;True;300.001;0.0
117;118_5_27_L.lp.out;[5514, 5514, 5514, 5514, 5514, 5098, 4928, 4672, 4672, 4672, 4672, 4459, 4459, 4459, 4312, 4312, 4312, 4312, 4312, 4312, 4312, 4312, 4159, 4159, 4159, 3618, 3863, 3863, 3615, 3583, 3639, 3440, 3440, 3440, 3440, 3440, 3249, 3249, 3249, 3249, 3249, 3249, 3137, 3137, 3137, 3137, 3092, 3092, 3092, 3049, 2887, 2887, 2887, 2887, 2887, 2834, 2707, 2707, 2453, 2453, 2453, 2453, 2453, 2453, 2453, 2453, 2413, 2413, 2413, 1644, 1644, 1644, 1644, 1644, 1644, 1548, 1526, 1509, 1509, 1469, 1460];OPTIMAL;81;False;95.7;0.002
118;119_5_35_L.lp.out;[4401, 4401, 4401, 4401, 4401, 4401, 4401, 4107, 4107, 4107, 4107, 4107, 4107, 4107, 3974, 3974, 3974, 3974, 3915, 3915, 3915, 3915];FEASIBLE;22;True;300.001;0.0
119;120_5_11_L.lp.out;[1504, 1283, 1275, 1275, 1275, 1275, 946, 818, 793, 793, 793, 793];OPTIMAL;12;False;1.024;0.0
120;121_5_37_L.lp.out;[6377, 6377, 6377, 6377, 6377, 6377, 6377, 6377, 6377, 6377, 6377, 6377, 6377, 6377, 5831, 5831, 5831, 5831, 5551, 5551, 5551, 5551, 5551, 5551, 5551, 5551, 5551, 5246, 5246, 5246, 5246, 5246, 5246, 5246, 5246, 5246, 5246, 5018, 5018];FEASIBLE;39;True;300.001;0.0
121;122_5_28_L.lp.out;[2858, 2545, 2833, 2779, 2573, 2573, 2573, 2573, 2573, 2573, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2482, 2465, 2465, 2465, 2465, 2465, 2465, 2465, 2465, 2465, 2465, 2465, 2316, 2316, 2306, 2306, 2164, 2164, 2164, 2120, 2089, 2089, 2089, 2089, 2089, 2089, 2089, 2089, 2089, 2089, 2089, 2089, 2089, 2089, 2089, 2089, 2089, 2089, 2089, 2089, 2089, 2089, 2052, 2052, 2052, 2052, 2052, 2052, 2052, 2052, 2052, 2052, 2052, 2052, 2052, 2052, 2052, 2052, 2052, 2052, 2052, 2052, 2052, 2052, 2052, 2052, 2052, 2016, 2016, 2016, 2016, 2016, 1994, 1994, 1994, 1994, 1994, 1994, 1994, 1994, 1994, 1994, 1994, 1994, 1994, 1994, 1984, 1984, 1984, 1984, 1984, 1984, 1984, 1984, 1984, 1983, 1975, 1975, 1975, 1975, 1965, 1965, 1965, 1965, 1965, 1950, 1950, 1946];FEASIBLE;165;True;300.001;0.0
122;123_5_46_L.lp.out;[10124, 10124, 10124, 10124, 10124, 10124, 10124, 10124, 10124, 10124];FEASIBLE;10;True;300.001;0.0
123;124_5_19_L.lp.out;[1226, 1235, 1192, 1179, 1179, 1176, 1170, 1169];FEASIBLE;8;True;300.001;0.0
124;125_5_19_L.lp.out;[2247, 1747, 1639, 1615, 1639, 1546, 1475, 1444, 1431];FEASIBLE;9;True;300.002;0.0
125;126_5_38_L.lp.out;[6298, 6298, 6298, 6298, 6298, 6298, 6298, 6298, 5778, 5778, 5591, 5591, 5591, 5591, 5591, 5591, 5591, 5591, 5591, 5591, 5591, 5591, 5457, 5430, 5370, 5370, 5370, 5370, 5370, 5370, 5203, 5203, 5203, 5203, 4859, 4859, 4859, 4859, 4859, 4859, 4859, 4859, 4859, 4859, 4859, 4650, 4628, 4628, 4628, 4628, 4412, 4412, 4412, 4412, 4412, 4412, 4412, 4412, 4381, 4381, 4381, 4381, 4381, 4381, 4381, 4074, 4074];FEASIBLE;67;True;300.001;0.0
126;127_5_31_L.lp.out;[6923, 6923, 6923, 6923, 6923, 6923, 6923, 6923, 6923, 6778, 6778, 6778, 6251, 6251, 6251, 6251, 6251, 6251, 6251, 6251, 6251, 6251, 6251, 6251, 6251, 6251, 6251, 6251, 6251, 6251, 5920, 5920, 5920, 5920, 5920, 5920, 5920, 5920, 5920, 5920, 5920, 5920, 5920, 5920, 5920, 5920, 5920, 5901, 5901, 5901, 5901, 5901, 5760, 5760, 5760, 5760, 5760, 5760, 5706, 5706, 5706, 5706, 5706, 5696, 5483, 5483, 5483, 5483, 5483, 5483, 5483, 5483, 5483, 5483];FEASIBLE;74;True;300.002;0.0
127;128_5_48_L.lp.out;[10774, 10774, 10774, 10774, 10774, 10774, 10774, 10706, 10706, 10706, 10706, 10706, 10706, 10706, 10695, 10695, 10680, 10090, 10090, 10090, 10090, 10090, 9773, 9773, 9773, 9773, 9773, 9773, 9576, 9576, 9576, 9576, 9576, 9576, 9576, 9077, 9077, 9077, 8531, 8531, 8531, 8531, 8531, 8531, 8531];FEASIBLE;45;True;300.001;0.0
128;129_5_37_L.lp.out;[5981, 5981, 5981, 5981, 5981, 5981, 5981, 5981, 5981, 5932, 5546, 5546, 5546, 5546, 5471, 5362, 5362, 5362, 5362, 5362, 5362, 5362, 5362, 5362, 5362, 5362, 5362, 5223, 5223, 5223, 5223, 5223, 5223, 5110, 5110, 5110, 5110, 5110, 5110, 5110, 4562, 4562, 4562, 4562, 4356, 4356, 4082, 4082, 4082, 4062, 4062, 3972, 3887, 3691, 3691, 3691, 3590, 3590, 3590, 3504, 3504, 3504, 3504, 3505, 3505, 3505, 3504];FEASIBLE;67;True;300.001;0.0
129;130_5_38_L.lp.out;[5627, 5627, 5627, 5627, 5627, 5627, 5627, 5627, 5475, 5475, 5475, 5475, 5475, 5475, 5475, 5475, 4688, 4688, 4688, 4688, 4688, 4688, 4688, 4688, 4688, 4408, 4408, 4408, 4408, 4408, 4076, 4076, 4076, 4076, 3916, 3916, 3916, 3916, 3916, 3916, 3916, 3916, 3596, 3596, 3596, 3596, 3596, 3596, 3596];FEASIBLE;49;True;300.001;0.0
130;131_5_24_L.lp.out;[5445, 5445, 5445, 5445, 5445, 5445, 5445, 5445, 5445, 5101, 5101, 5101, 5101, 5101, 5101, 5101, 5101, 5101, 5101, 5101, 5101, 4608, 4608, 4368, 4368, 4368, 4368, 4368, 4210, 4187, 3953, 3842, 3249, 3249, 3249, 3249, 3249, 3249, 3087, 3133, 3133, 3133, 3133, 2916, 2864, 2138, 2138, 2138, 2138, 2138, 1833, 1677, 1641, 1659, 1659, 1644, 1659, 1641, 1627, 1512, 1528, 1493, 1493, 1487, 1487];FEASIBLE;65;True;300.002;0.0
131;132_5_45_L.lp.out;[6152, 6152, 6152, 6152, 6152, 6152, 6152, 6152, 6152, 6152, 6152, 6039, 6039, 5981, 5981, 5981, 5981, 5758, 5758, 5758, 5639, 5639, 5639, 5639, 5639, 5639, 5639, 5639, 5480, 5480, 5322, 5322, 5322, 5322, 5322, 5322, 5322, 5322, 5322, 5322, 5322, 5311, 5311, 5311, 5311, 4393, 4379, 4379, 4379, 4379, 4379, 4379, 4379, 4363, 4363, 4363, 4363, 4363];FEASIBLE;58;True;300.001;0.0
132;133_5_35_L.lp.out;[5329, 5329, 5329, 5329, 5329, 5329, 4852, 4726, 4726, 4726, 4726, 4726, 4726, 4726, 4351, 4351, 4351, 4351, 4351, 3985, 3985, 3985, 3985, 3985, 3922, 3922, 3922, 3922, 3846, 3846, 3753, 3753, 3753, 3753, 3599, 3599, 3599, 3599, 3599, 3599, 3599, 3599, 3599, 3599, 3599, 3599, 3599, 3599, 3283, 3283, 3283, 3283, 3081, 3081, 3081, 3081, 3081, 3081, 3081, 3081, 2960, 2960, 2915, 2915, 2915, 2872, 2786, 2786, 2786, 2786, 2786, 2644, 2644, 2618, 2618, 2618, 2618, 2618, 2618, 2618, 2500, 2500, 2475, 2475, 2475, 2390, 2390, 2390, 2390, 2351, 2351, 2343, 2343, 2343];OPTIMAL;94;False;233.52;0.055
133;134_5_46_L.lp.out;[6921, 6921, 6921, 6921, 6921, 6921, 6921, 6547, 6547, 6547, 6547, 6547, 6072, 6072, 6072, 6072, 6072, 6072, 6072, 6072, 5629, 5629, 5629, 5629, 5629, 5629, 5629, 5629, 5538, 5538, 5538, 5538, 5538, 5382, 5382, 5382, 5382, 5124, 5124, 5124, 5124, 5124, 5124, 5124, 5124, 4770, 4770, 4770, 4770, 4770, 4770, 4770, 4770, 4770];FEASIBLE;54;True;300.001;0.0
