;instance;makespans;result;models;models_more;time_total;time_unsat
100;101_5_14_L.lp.out;[1396, 1358, 1335, 1090, 1012, 997, 977, 974, 963, 955, 924, 901, 899, 895, 889, 839, 835, 831];OPTIMAL;18;False;0.34;0.014
101;102_5_49_L.lp.out;[11073, 10344, 9510, 9441, 9377, 9085, 8858, 8347, 8328, 8293, 8000, 7896, 7566, 7364, 6865, 6529, 6004, 5963, 5824, 5754];FEASIBLE;20;True;299.97;0.0
102;103_5_45_L.lp.out;[6089];FEASIBLE;1;True;299.995;0.0
103;104_5_22_L.lp.out;[3999, 3297, 3271, 3053, 2920, 2854, 2835, 2716, 2668, 2619, 2590, 2498, 2456, 2424, 2180, 2157, 2156, 2109, 2068, 2064, 2044, 2013];OPTIMAL;22;False;4.448;0.19
104;105_5_38_L.lp.out;[5263, 5144, 5128, 4665, 4635, 4627, 4587, 4569, 4536, 4346, 4342, 4287, 4133, 4125, 3982, 3944, 3892, 3740, 3586, 3550, 3375];FEASIBLE;21;True;299.977;0.0
105;106_5_12_L.lp.out;[3409, 3404, 2504, 2490, 2479, 2278, 2193, 2109, 1961, 1867, 1641, 1598, 1518, 1517, 1430, 1399, 1357, 1328, 1287, 1234, 1155, 1084, 1082, 1079, 1050, 981, 926, 907, 883, 835];OPTIMAL;30;False;0.328;0.0
106;107_5_10_L.lp.out;[1930, 1811, 1642, 1590, 1374, 1041, 1020, 1013, 973, 915, 884, 880, 874, 873, 866, 861, 858, 832, 830];OPTIMAL;19;False;0.186;0.0
107;108_5_40_L.lp.out;[6372, 6323, 6256, 5847, 5837, 5582, 5556, 5507, 5375, 5370, 5367, 5142, 5070, 5011, 4910, 4893, 4888, 4851, 4817, 4712, 4645, 4395, 4394, 4380, 4364, 4322, 4268, 4150, 4135, 4132, 4119, 4025, 3992, 3977, 3971, 3804, 3772, 3709, 3621, 3608, 3466, 3414, 3378, 3354, 3346, 3327, 3309, 3300, 3243, 3199, 3190, 3141, 3126, 3118, 3106, 3091, 3084, 3062, 3044];FEASIBLE;59;True;299.947;0.0
108;109_5_23_L.lp.out;[3523, 3488, 2574, 2563, 2553, 2527, 2442, 2236, 2218, 2167, 2154, 2056, 2018, 2015, 2008, 1958, 1945];OPTIMAL;17;False;1.899;0.018
109;110_5_11_L.lp.out;[1805, 1758, 1749, 1740, 1325, 1246, 1127, 1045];OPTIMAL;8;False;0.104;0.013
110;111_5_49_L.lp.out;[7219, 7127];FEASIBLE;2;True;300.0;0.0
111;112_5_16_L.lp.out;[2702, 2527, 2257, 2129, 1724, 1716, 1626, 1623, 1583, 1570, 1519, 1505, 1496, 1495, 1470, 1453, 1447, 1442, 1381, 1371, 1315, 1301, 1279, 1245, 1240, 1232, 1211, 1199];OPTIMAL;28;False;0.427;0.024
112;113_5_11_L.lp.out;[2159, 2027, 1729, 1706, 1611, 1117, 1074, 985, 980, 951, 925, 913, 900, 899, 863, 847, 830, 813, 806, 800];OPTIMAL;20;False;0.102;0.001
113;114_5_30_L.lp.out;[5760, 5759, 5749, 5415, 5344, 5309, 5197, 5052, 4976, 4968, 4904, 4894, 4315, 4244, 4155, 3919, 3563, 3520, 3430, 3190, 3146, 3129, 3092, 3069, 3049, 2999, 2991, 2677, 2676, 2662, 2658, 2636, 2620, 2561, 2454, 2421, 2352, 2339, 2264, 2254, 2247, 2246, 2245, 2244, 2232, 2221, 2211, 2196, 2194, 2164, 2100, 2092, 2076, 2075, 2053, 2047, 2043, 2042, 2040, 2037, 2025, 2020, 1985, 1983, 1949, 1947, 1916, 1914, 1908, 1895, 1891, 1889, 1888, 1879, 1863, 1862, 1844, 1836, 1830, 1828, 1812, 1801, 1796, 1793, 1791, 1788, 1787, 1785, 1781, 1776, 1772, 1771];OPTIMAL;92;False;37.599;0.0
114;115_5_20_L.lp.out;[4288, 2635, 2625, 2595, 2565, 2518, 2131, 2100, 2032, 2029, 2010, 1988, 1897, 1891, 1874, 1830, 1810, 1785, 1761, 1677, 1628, 1537, 1515, 1456, 1364, 1333, 1329, 1324, 1322, 1314, 1313, 1270, 1268, 1260, 1256, 1253, 1252, 1249, 1235, 1231, 1217, 1213, 1212, 1210, 1200, 1184, 1183, 1178, 1177, 1176, 1154, 1147, 1144, 1139, 1134, 1132, 1116];OPTIMAL;57;False;5.817;0.476
115;116_5_11_L.lp.out;[1182, 1165, 1101, 1052, 982, 979, 951, 944];OPTIMAL;8;False;0.044;0.0
116;117_5_43_L.lp.out;[8626, 8611, 8492, 8476, 8191, 7685, 7362, 7127, 7073, 6762, 6694, 6188, 5829, 5790, 5732, 5722, 5415, 5362, 5253, 5031, 5028, 5019, 4989, 4975, 4961, 4860, 4858];FEASIBLE;27;True;299.964;0.0
117;118_5_27_L.lp.out;[5510, 5482, 5281, 5256, 5131, 5051, 5043, 4961, 4817, 4686, 4456, 4455, 4433, 4374, 4364, 4124, 3940, 3896, 3889, 3793, 3693, 3678, 3601, 3214, 3101, 2668, 2656, 2570, 2499, 2481, 2475, 2318, 2255, 2234, 2229, 2226, 2221, 2206, 2146, 2132, 2094, 2070, 2046, 2025, 2022, 2007, 1995, 1971, 1951, 1942, 1925, 1923, 1901, 1898, 1865, 1854, 1841, 1838, 1820, 1817, 1807, 1778, 1770, 1761, 1748, 1741, 1717, 1710, 1668, 1634, 1594, 1591, 1590, 1578, 1575, 1570, 1552, 1529, 1527, 1526, 1522, 1503, 1501, 1499, 1493, 1483, 1482, 1473, 1472, 1464, 1460];OPTIMAL;91;False;31.782;0.0
118;119_5_35_L.lp.out;[5361, 5359, 5220, 5180, 4959, 4860, 4561, 4542, 4323, 4182, 4125, 4023, 3943, 3902, 3856, 3688, 3432, 3274, 3270, 3239, 3225, 3224, 3174, 3112, 3081, 3066, 3042, 3021, 2996, 2982, 2931, 2905, 2842, 2813, 2765, 2754, 2712, 2575, 2571, 2569, 2560, 2535, 2500, 2430, 2403, 2383, 2334, 2320, 2317, 2316, 2312, 2302, 2269, 2266, 2264, 2262, 2252, 2250, 2242, 2238, 2233, 2230, 2201, 2199, 2168, 2151, 2143, 2136, 2134, 2123, 2102, 2072, 2064, 2050, 2041, 2036, 2028, 2016, 1994, 1992, 1984, 1980, 1966, 1963, 1961, 1947, 1937, 1934];OPTIMAL;88;False;119.828;0.0
119;120_5_11_L.lp.out;[1061, 1005, 949, 901, 853, 846, 793];OPTIMAL;7;False;0.085;0.002
120;121_5_37_L.lp.out;[7249, 7147, 7057, 6826, 6714, 6673, 6242, 5917, 5847, 5812, 5725, 5685, 5473, 5424, 5267, 5266, 5247, 4972, 4967, 4960, 4820, 4811, 4416, 4393, 4367, 4329, 4323, 4234, 4160, 4128, 4080, 4009, 4000, 3994, 3917, 3886, 3804, 3785, 3780, 3754, 3743, 3670, 3603, 3596, 3554, 3508, 3503, 3399, 3367, 3347, 3343, 3342, 3260, 3210, 3088, 3071, 3037, 3019, 3005, 3003, 3000, 2991, 2985, 2978, 2965, 2909, 2906, 2904, 2893, 2832, 2821, 2810, 2806, 2804, 2797, 2765, 2754, 2750, 2749, 2732, 2696, 2673, 2666, 2653, 2645, 2605, 2602, 2600, 2598, 2594, 2553, 2549];OPTIMAL;92;False;267.643;0.029
121;122_5_28_L.lp.out;[3305, 3147, 2731, 2687, 2677, 2655, 2639, 2607, 2603, 2598, 2585, 2578, 2557, 2552, 2547, 2503, 2444, 2413, 2406, 2395, 2374, 2365, 2361, 2345, 2331, 2273, 2272, 2234, 2230, 2222, 2195, 2181, 2152, 2144, 2124, 2080, 2067, 2060, 2059, 2058, 2038, 2032, 2031, 2011, 2003, 1994, 1989, 1970, 1967, 1966, 1955, 1944];OPTIMAL;52;False;200.411;0.0
122;123_5_46_L.lp.out;[10320, 10293, 10091, 10079, 9559, 9107, 8667, 8460, 8453, 8356, 8326, 8095, 8081, 8052, 7672, 7510, 7295, 7293, 7239, 7213, 6968, 6712];FEASIBLE;22;True;299.97;0.0
123;124_5_19_L.lp.out;[5096, 5067, 3413, 2756, 2714, 2547, 2534, 2402, 2264, 2150, 2008, 1867, 1855, 1803, 1766, 1710, 1706, 1693, 1564, 1554, 1547, 1500, 1498, 1480, 1468, 1422, 1416, 1395, 1394, 1392, 1391, 1337, 1322, 1305, 1238, 1212, 1203, 1202, 1196, 1192, 1191, 1187, 1170, 1169];OPTIMAL;44;False;2.766;0.07
124;125_5_19_L.lp.out;[3934, 3149, 2619, 2523, 2321, 2275, 2248, 2241, 2201, 2186, 2053, 1986, 1961, 1946, 1930, 1923, 1867, 1835, 1833, 1792, 1787, 1759, 1756, 1720, 1645, 1642, 1608, 1585, 1584, 1556, 1555, 1542, 1538, 1515, 1513, 1463, 1455, 1451, 1443, 1432, 1431];OPTIMAL;41;False;2.698;0.029
125;126_5_38_L.lp.out;[8197, 8071, 8000, 7819, 7800, 7631, 7624, 7499, 7388, 7177, 7148, 6834, 6619, 6614, 6531, 6500, 6444, 6261, 6006, 5735, 5208, 5171, 4745, 4683, 4644, 4618, 4557, 4528, 4444, 4309, 4284, 4129, 3993, 3986, 3985, 3975, 3948];FEASIBLE;37;True;299.963;0.0
126;127_5_31_L.lp.out;[7210, 7174, 7128, 6888, 6824, 6783, 6648, 6601, 6475, 6221, 6194, 6034, 6020, 5712, 5318, 5160, 5153, 5071, 5027, 4925, 4826, 4757, 4608, 4572, 4561, 4359, 4350, 4266, 4118, 3736, 3614, 3611, 3543, 3484, 3223, 3130, 3118, 3111, 3095, 3072, 2932, 2874, 2860, 2673, 2637, 2626, 2612, 2609, 2559, 2552, 2497, 2496, 2485, 2454, 2449, 2445, 2420, 2365, 2354, 2339, 2304, 2288, 2286, 2238, 2219, 2213, 2104, 2093, 2069, 2033, 2005, 1992, 1981, 1969, 1966, 1945, 1939, 1902, 1894, 1887, 1885, 1860, 1856, 1852, 1838, 1831, 1817, 1729, 1721, 1688, 1670, 1663, 1651, 1646, 1640, 1624, 1616, 1575, 1574, 1561, 1556, 1554, 1553, 1549, 1545, 1538, 1525, 1519, 1506, 1501, 1500, 1478, 1470, 1469, 1466, 1465, 1460, 1457, 1455, 1450, 1448, 1434, 1430, 1429, 1425, 1423, 1422, 1421, 1408, 1406];OPTIMAL;130;False;89.378;0.002
127;128_5_48_L.lp.out;[6945, 6932];FEASIBLE;2;True;299.998;0.0
128;129_5_37_L.lp.out;[6903, 6886, 6867, 6581, 6528, 6053, 5617, 5401, 5167, 5036, 4988, 4846, 4801, 4765, 4577, 4263, 4183, 4148, 3870, 3862, 3842, 3806, 3622, 3620, 3420, 3395, 3370, 3273, 3242, 3203, 3140, 3133];FEASIBLE;32;True;299.969;0.0
129;130_5_38_L.lp.out;[6608, 6583, 6502, 6290, 6277, 6236, 6136, 6014, 5870, 5603, 5449, 5383, 4907, 4700, 4297, 4280, 4192, 4172, 4121, 4086, 4029, 4020, 3997, 3992, 3975, 3956, 3832, 3813, 3809, 3741, 3683, 3618, 3612, 3611, 3571, 3522, 3512, 3511, 3494, 3463, 3443, 3345, 3272, 3262, 3250, 3230, 3215, 3150, 3146, 3123, 3111, 3054, 2969, 2955, 2954, 2951, 2911, 2889, 2881, 2863];OPTIMAL;60;False;299.086;1.202
130;131_5_24_L.lp.out;[5593, 5292, 5249, 5084, 4908, 4716, 4710, 4588, 4550, 4539, 4219, 4181, 4137, 3908, 3798, 3671, 3342, 3294, 3095, 2746, 2723, 2719, 2710, 2702, 2589, 2551, 2542, 2520, 2481, 2445, 2417, 2413, 2406, 2341, 2337, 2332, 2330, 2306, 2257, 2253, 2233, 2225, 2221, 2185, 2175, 2167, 2141, 1994, 1932, 1920, 1897, 1882, 1868, 1867, 1864, 1863, 1804, 1781, 1764, 1762, 1748, 1743, 1737, 1730, 1723, 1708, 1679, 1676, 1660, 1642, 1589, 1577, 1573, 1564, 1562, 1558, 1544, 1536, 1531, 1522, 1495, 1493, 1492, 1487, 1486, 1481];OPTIMAL;86;False;27.18;0.0
131;132_5_45_L.lp.out;[6570, 6529, 6471, 6451, 6335, 6170, 6094, 6069, 5852, 5797, 5751, 5660, 5570, 5562, 5463, 5294, 5214, 5198, 5094, 5087, 5023, 5012];FEASIBLE;22;True;299.978;0.0
132;133_5_35_L.lp.out;[5768, 5758, 5680, 5612, 5290, 5261, 5254, 4988, 4947, 4942, 4844, 4836, 4765, 4681, 4640, 4605, 4598, 4508, 4300, 4285, 4183, 4181, 4119, 4112, 3988, 3981, 3865, 3830, 3791, 3749, 3748, 3542, 3419, 3373, 3358, 3320, 3278, 3277, 3252, 3189, 3183, 3166, 3164, 3051, 3032, 2950, 2889, 2829, 2805, 2789, 2735, 2588, 2583, 2575, 2574, 2569, 2565, 2561, 2548, 2541, 2537, 2515, 2511, 2475, 2471, 2456, 2454, 2427, 2418, 2399, 2383, 2357, 2344, 2343];OPTIMAL;74;False;68.53;0.0
133;134_5_46_L.lp.out;[8481, 8450, 8408, 7766, 7761, 7434, 7393, 7221, 6927, 6908, 6791, 6710, 6662, 5967, 5852, 5462, 5444, 5424, 5421, 5182, 5166, 5093, 5051, 4961, 4930, 4769, 4676, 4543, 4409, 4401, 4334, 4322, 4262, 4168, 4151, 4150, 4140, 4130, 4117, 4033, 3991];FEASIBLE;41;True;299.953;0.0
134;135_5_36_L.lp.out;[5736, 5728, 5382, 5331, 5320, 5269, 5160, 5153, 5055, 5054, 4991, 4811, 4658, 4361, 4288, 4228, 3991, 3901, 3894, 3857, 3819, 3682, 3632, 3625, 3617, 3576, 3540, 3393, 3367, 3250, 3249, 3232, 3223, 3199, 3189, 3127, 3085, 3073, 3000, 2978, 2967, 2957, 2944, 2909, 2882, 2874, 2866, 2840, 2823, 2822, 2802, 2776, 2773, 2706, 2681, 2673, 2642, 2637, 2604, 2593, 2592, 2576, 2525, 2513, 2511, 2501, 2493, 2483, 2481, 2472];OPTIMAL;70;False;79.694;0.009
135;136_5_37_L.lp.out;[4969, 4955, 4877, 4708, 4692, 4528, 4495, 4399, 4193, 4173, 4157, 3940, 3892, 3768, 3762, 3739, 3613, 3604, 3588, 3552, 3400, 3363, 3282, 3225, 3220, 3218, 3212, 3154, 3134, 3071, 3063, 3062, 3056, 3048];FEASIBLE;34;True;299.97;0.0
136;137_5_16_L.lp.out;[2342, 2269, 1866, 1668, 1476, 1409, 1393, 1377, 1348, 1307, 1238, 1215, 1177, 1147, 1144, 1141];OPTIMAL;16;False;0.319;0.0
137;138_5_22_L.lp.out;[4448, 2073, 1951, 1884, 1830, 1679, 1674, 1666, 1662, 1656, 1629, 1606, 1604, 1489, 1470, 1458, 1439, 1433, 1415, 1409, 1406, 1391, 1384, 1378, 1352, 1349, 1333, 1331, 1330, 1327, 1323, 1314, 1296, 1242, 1229, 1215, 1201, 1200, 1192, 1185, 1181, 1179, 1148, 1144, 1142, 1106, 1099];OPTIMAL;47;False;19.213;0.013
138;139_5_35_L.lp.out;[6769, 6714, 6477, 6418, 6378, 6303, 6031, 6027, 5707, 5265];FEASIBLE;10;True;299.992;0.0
139;140_5_10_L.lp.out;[1559, 1540, 1441, 1415, 1333, 1324, 1094, 1088, 1060, 1028, 966, 951, 897, 875, 850, 826, 811, 809];OPTIMAL;18;False;0.15;0.0
140;141_5_43_L.lp.out;[7903, 7825, 7803, 7712, 7236, 7156, 6937, 6907, 6810, 6554, 6532, 6487, 6427, 6332, 6201, 6100, 5716, 5566, 5389, 5322, 5283, 5244, 5205, 5063, 4481];FEASIBLE;25;True;299.972;0.0
141;142_5_38_L.lp.out;[8229, 8165, 7906, 7782, 7313, 7243, 7051, 7018, 6408, 6305, 6190, 6158, 6107, 5852, 5538, 5496, 5469, 5142, 5084, 5033, 4833, 4789, 4778, 4768, 4596, 4499, 4418];FEASIBLE;27;True;299.972;0.0
142;143_5_18_L.lp.out;[3831, 3769, 3598, 3542, 2434, 2427, 2298, 2279, 2182, 2150, 1998, 1879, 1778, 1721, 1717, 1695, 1672, 1664, 1590, 1556, 1515, 1510, 1439, 1383, 1369, 1325, 1301, 1291, 1229, 1218, 1212, 1155, 1150, 1124, 1109, 1104, 1103, 1097, 1092, 1072];OPTIMAL;40;False;1.621;0.0
143;144_5_40_L.lp.out;[6091, 6075, 5592, 5101, 5094, 5085, 5072, 5067, 4848, 4816];FEASIBLE;10;True;299.989;0.0
144;145_5_29_L.lp.out;[4529, 4526, 4084, 3966, 3580, 3561, 3555, 3477, 3333, 3314, 3306, 3274, 3237, 3223, 3205, 3195, 2952, 2932, 2888, 2861, 2857, 2856, 2825, 2770, 2743, 2741, 2737, 2726, 2702, 2613, 2600, 2599, 2587, 2545, 2523, 2522, 2510, 2502, 2472, 2436, 2308, 2297, 2289, 2273, 2271, 2266, 2253, 2244, 2240, 2221, 2212, 2202, 2195, 2160, 2156, 2117, 2115, 2114, 2107, 2093, 2078, 2070, 2067, 2062, 2060, 2049, 2043, 2017, 2002, 1986, 1985, 1981, 1962, 1957, 1952, 1904, 1893, 1892, 1881, 1878, 1876, 1873, 1870, 1844, 1842, 1837, 1833, 1830, 1829, 1823, 1816, 1814];OPTIMAL;92;False;73.783;0.0
145;146_5_35_L.lp.out;[6646, 6644, 6325, 6029, 5893, 5831, 5657, 5563, 5500, 5369, 5122, 5057, 5052, 4867, 4852, 4816, 4794, 4737, 4671, 4665, 4631, 4625, 4453, 4382, 4376, 4158, 4105, 3972, 3907, 3852, 3780, 3744, 3467, 3388, 3284, 3253, 3217, 3164, 3162, 3149, 3086, 3049, 3048, 3027, 3005, 2992, 2987, 2944, 2943, 2927, 2885, 2832, 2829, 2801, 2772, 2756, 2740, 2722, 2688, 2626, 2621, 2614, 2606, 2601, 2569, 2547, 2528, 2475, 2464, 2458, 2452, 2444, 2439, 2434, 2425, 2410, 2380, 2379, 2369, 2351, 2349, 2308, 2292, 2277, 2249, 2236, 2226];FEASIBLE;87;True;299.933;0.0
146;147_5_27_L.lp.out;[5273, 5269, 5240, 5227, 5223, 4883, 4772, 4754, 4587, 4467, 4423, 4366, 4278, 3919, 3877, 3851, 3832, 3815, 3611, 3465, 3434, 3412, 3119, 3085, 3073, 3067, 3030, 3009, 2879, 2752, 2602, 2582, 2567, 2459, 2358, 2289, 2219, 2200, 2128, 2102, 2041, 1977, 1946, 1936, 1887, 1885, 1882, 1879, 1859, 1856, 1851, 1848, 1832, 1831, 1829, 1794, 1785, 1779, 1762, 1757, 1756, 1749, 1745, 1741, 1732, 1708, 1691, 1674, 1667, 1632, 1626, 1622, 1603, 1599, 1593, 1587, 1567, 1566, 1552, 1545, 1544, 1538, 1535, 1524, 1523, 1516, 1503, 1473, 1463, 1449, 1429, 1425, 1424, 1406, 1405, 1399, 1396, 1391, 1384, 1381, 1366, 1364];OPTIMAL;102;False;70.79;3.005
147;148_5_48_L.lp.out;[11507, 11442, 10549, 10436, 10079, 10020, 10007, 9805, 9650, 9644, 9167, 8921, 8892, 8806, 8752, 8414, 8067, 7865, 7724];FEASIBLE;19;True;299.971;0.0
148;149_5_42_L.lp.out;[8351, 8282, 8266, 7777, 7774, 7749, 7687, 7631, 7615, 7226, 7152, 7054, 6908, 6538, 6481, 6462, 6049, 6046, 5325, 5309, 5240, 5154, 5145, 5057, 5027, 4896, 4651, 4646, 4610, 4467, 4429, 4424, 4359, 4334, 4327, 4154, 4090, 4044, 3987, 3984, 3972, 3948, 3939, 3932, 3876, 3862, 3844, 3757, 3691];FEASIBLE;49;True;299.944;0.0
149;150_5_41_L.lp.out;[6531, 6162, 5915, 5910, 5535, 5491, 5386, 5316, 5129, 4862, 4838, 4817, 4812, 4722, 4719];FEASIBLE;15;True;299.98;0.0
150;151_5_49_H.lp.out;[16140, 16075];FEASIBLE;2;True;299.995;0.0
151;152_5_16_H.lp.out;[4459, 4447, 4318, 4083, 4022, 3990, 3934, 3928, 3915, 3897, 3883, 3840, 3818, 3747, 3742];FEASIBLE;15;True;299.998;0.0
152;153_5_47_H.lp.out;[13190, 13145, 13120, 13095, 13093, 13072, 13046, 12940, 12869, 12567, 12470, 12370, 12248, 12129, 12103, 12088, 12044, 12026, 11980, 11928, 11916, 11862, 11858, 11821, 11725, 11644, 11640, 11638, 11547, 11517, 11495, 11374];FEASIBLE;32;True;299.968;0.0
153;154_5_33_H.lp.out;[10153];FEASIBLE;1;True;300.0;0.0
154;155_5_17_H.lp.out;[3923, 3456, 3448, 3218, 3214, 3175, 3161, 3113, 3062, 3008, 3001];FEASIBLE;11;True;299.998;0.0
155;156_5_19_H.lp.out;[6166, 5883, 5134, 5119, 4974, 4915, 4804];FEASIBLE;7;True;299.998;0.0
156;157_5_44_H.lp.out;[11986, 11810, 11789, 11542, 11165, 11159, 11147, 11118, 11112, 11073, 11042, 11012, 10663, 10620, 10541, 10533, 10513, 10485, 10449, 10405, 10363, 10315, 10284, 10281, 10261, 10056, 10035, 10022, 10003, 9948, 9937, 9934, 9760, 9697, 9564];FEASIBLE;35;True;299.971;0.0
157;158_5_22_H.lp.out;[6127, 5692, 5614, 5493, 5453, 5239, 5216, 5201, 4953, 4946, 4785];FEASIBLE;11;True;299.997;0.0
158;159_5_15_H.lp.out;[4465, 4413, 4404, 4356, 4327, 4301, 4284, 4132, 4105];FEASIBLE;9;True;299.998;0.0
159;160_5_36_H.lp.out;[9805, 9012];FEASIBLE;2;True;299.999;0.0
160;161_5_24_H.lp.out;[6908, 6849, 6638, 6248, 6149, 6122, 6030, 5994, 5967, 5898];FEASIBLE;10;True;299.997;0.0
161;162_5_30_H.lp.out;[9038, 8778];FEASIBLE;2;True;299.999;0.0
162;163_5_35_H.lp.out;[9960, 9599, 9528, 9391, 9370, 9336, 9332, 9278, 9118, 8696];FEASIBLE;10;True;299.994;0.0
163;164_5_24_H.lp.out;[8203, 8186, 8123, 8096, 8095, 7932, 7716, 7634, 7588, 7474, 7366, 7323, 7242, 7209, 7163, 7006];FEASIBLE;16;True;299.995;0.0
164;165_5_10_H.lp.out;[3206, 2819, 2703, 2612, 2601, 2600, 2577, 2573, 2572, 2569, 2559, 2545, 2518, 2514];FEASIBLE;14;True;299.999;0.0
165;166_5_11_H.lp.out;[2971, 2913, 2908, 2794, 2782, 2727, 2718, 2713, 2685, 2683, 2666, 2635, 2612, 2611, 2594, 2590, 2557, 2555, 2546, 2528];FEASIBLE;20;True;299.998;0.0
166;167_5_25_H.lp.out;[7819, 7306, 6951];FEASIBLE;3;True;299.999;0.0
167;168_5_18_H.lp.out;[5177, 4500, 4361, 4289, 4230, 4130, 4128];FEASIBLE;7;True;299.998;0.0
168;169_5_46_H.lp.out;[13973, 13955, 13899, 13466, 13456, 13452, 13342, 13316, 13038, 12899, 12816, 12598, 12584, 12423, 12420, 12300, 12291, 12277, 12203, 12026, 11908, 11859, 11838, 11792, 11778, 11757, 11748, 11739, 11706, 11695, 11620, 11619, 11607, 11594];FEASIBLE;34;True;299.966;0.0
169;170_5_21_H.lp.out;[6352, 5763, 5730, 5530, 5518];FEASIBLE;5;True;299.999;0.0
170;171_5_46_H.lp.out;[13237, 12951, 12780, 12468, 12463, 12456, 12397, 12394, 12342, 12246, 12214, 12191, 12173, 12048, 11990, 11968, 11870, 11827, 11613, 11530, 11403, 11363, 11263, 11114, 11111, 11108, 11105, 11070, 11045, 11002, 10973, 10962, 10955, 10910, 10870, 10850, 10848, 10835, 10831, 10797, 10765, 10741, 10707];FEASIBLE;43;True;299.96;0.0
171;172_5_17_H.lp.out;[4655, 4460, 4236, 4104, 4087, 4013, 3982, 3965, 3956, 3935, 3863, 3810, 3790];FEASIBLE;13;True;299.998;0.0
172;173_5_22_H.lp.out;[5674, 5095, 5055, 5029, 5002];FEASIBLE;5;True;299.999;0.0
173;174_5_39_H.lp.out;[13082, 12948, 12321, 11909, 11719, 11643, 11638, 11339, 11254, 11210, 10900, 10889, 10817, 10807, 10753, 10722, 10715, 10695, 10690, 10684, 10663, 10657, 10620, 10347, 10284, 10235, 10211, 10188, 10154, 10115, 10093, 10092, 10068, 10042, 10027, 10006, 9982, 9969, 9964, 9953, 9936, 9862, 9850, 9820, 9748, 9746, 9725, 9716, 9698, 9692, 9634, 9614, 9590, 9571, 9565, 9555, 9549, 9507, 9471, 9465, 9464, 9456, 9377, 9359, 9345, 9343];FEASIBLE;66;True;299.953;0.0
174;175_5_31_H.lp.out;[9397, 9378, 9328, 9247, 9060, 9030, 8980, 8952, 8919, 8831, 8825, 8815, 8757, 8497];FEASIBLE;14;True;299.994;0.0
175;176_5_38_H.lp.out;[11246, 11162, 11126, 11115, 11082, 11073, 10826, 10784, 10738, 10419, 10398, 10352, 10348, 10291, 10183, 10166, 10147, 10096, 10085, 10068, 10064, 10032, 10019, 9979, 9964, 9913, 9909, 9908, 9888, 9877, 9810, 9800, 9676, 9665, 9651, 9631, 9625, 9561, 9530, 9504, 9496, 9462, 9446, 9405, 9304, 9303, 9281, 9277, 9233, 9214, 9174];FEASIBLE;51;True;299.964;0.0
176;177_5_34_H.lp.out;[8846, 8379, 8145];FEASIBLE;3;True;299.999;0.0
177;178_5_10_H.lp.out;[2968, 2677, 2663, 2612, 2574, 2543, 2534, 2514, 2507, 2503, 2485, 2484, 2475, 2467];OPTIMAL;14;False;44.851;8.198
178;179_5_46_H.lp.out;[13043, 13028, 12938, 12900, 12853, 12807, 12805, 12768, 12564, 12440, 12382, 12380, 12303, 12260, 12241, 12231, 12205, 12201, 12178, 12027, 12026, 11987, 11957, 11875, 11857, 11798, 11788, 11763, 11762, 11705, 11675, 11658, 11652, 11640, 11611, 11603, 11595, 11586, 11565, 11549, 11542, 11534, 11525, 11469, 11444, 11431, 11424, 11400, 11383, 11370, 11358, 11351, 11332, 11301, 11299, 11294, 11256, 11253, 11180, 11150, 11130, 11123, 11122, 11095, 11060, 11055, 11053, 11043, 11019, 11012, 10978, 10964, 10947, 10874, 10868, 10856, 10843, 10836, 10825, 10817, 10724, 10719, 10716, 10648, 10643];FEASIBLE;85;True;299.915;0.0
179;180_5_32_H.lp.out;[9328, 9068, 9027, 9023, 8947, 8886, 8855, 8844, 8744];FEASIBLE;9;True;299.996;0.0
180;181_5_40_H.lp.out;[10722, 10682];FEASIBLE;2;True;299.998;0.0
181;182_5_10_H.lp.out;[2074, 2042, 1755, 1753, 1745, 1725, 1712, 1678, 1649, 1635, 1611, 1605];OPTIMAL;12;False;3.335;0.75
182;183_5_20_H.lp.out;[5063, 5015, 4768, 4749, 4460, 4371, 4341, 4233, 4147, 4127, 4121, 4119, 4068, 3985];FEASIBLE;14;True;299.997;0.0
183;184_5_12_H.lp.out;[3096, 2796, 2655, 2583, 2559, 2529, 2483, 2481, 2461, 2419, 2411, 2406, 2367, 2350];FEASIBLE;14;True;299.998;0.0
184;185_5_46_H.lp.out;[14991, 14960, 14396, 14386, 14383, 14361, 14349, 14276, 14096, 13890, 13809, 13686, 13550, 13453, 13375, 13359, 13348, 13307, 13249, 13193, 13192, 13190, 13182, 13180, 13044, 13032, 13006, 12950, 12935, 12921, 12882, 12874];FEASIBLE;32;True;299.965;0.0
185;186_5_40_H.lp.out;[10405, 10397, 10392, 10159, 10118, 9945, 9920, 9908, 9872, 9853, 9748, 9743, 9666, 9603, 9568, 9551, 9541, 9482, 9473, 9457, 9452, 9446, 9410, 9307, 9302, 9283, 9274, 9249, 9183, 9172, 9127, 9118, 9108, 9096, 9074, 9051, 9031, 9024, 9010, 9004, 8975, 8970, 8946, 8933, 8821, 8785, 8766, 8734];FEASIBLE;48;True;299.964;0.0
