;instance;makespans;result;models;models_more;time_total;time_unsat
52;53_3_35_H.lp.out;[13938, 13928, 13871, 13779, 13703, 13689, 13621, 13542, 13523, 13511, 13495, 13480, 13463, 13014, 12946, 12919, 12893, 12878, 12818, 12565, 12448, 12218, 12160, 12085, 12066, 12001, 11975, 11855, 11752, 11405, 11382, 11378, 11345, 11274, 11264, 11260, 11257, 11166, 11059, 10947, 10915, 10910, 10707, 10659, 10588];FEASIBLE;45;True;299.98;0.0
53;54_3_41_H.lp.out;[13605, 13578, 13526, 13496, 13417, 13381, 13135, 13056, 12981, 12971, 12906, 12792, 12564, 12326, 12263, 12250, 12198, 12142, 11918, 11829, 11768, 11668, 11663, 11573, 11530, 11446, 11299, 11280, 11036, 10973, 10901, 10862, 10743, 10338];FEASIBLE;34;True;299.982;0.0
54;55_3_35_H.lp.out;[10035, 9948, 9751, 9698, 9683, 9669, 9649, 9505, 9399, 9385, 9166, 9151, 9108, 9107, 9008, 8986, 8850, 8847, 8839, 8831, 8689, 8624, 8589, 8540, 8513, 8281];FEASIBLE;26;True;299.987;0.0
55;56_3_33_H.lp.out;[12277, 12106, 12098, 11429, 11316, 11259, 11218, 11175, 11142, 11087, 11009, 10964, 10819, 10758, 10744, 10572, 10550, 10433, 10408, 10389, 10343, 10104, 9967];FEASIBLE;23;True;299.991;0.0
56;57_3_15_H.lp.out;[5508, 4989, 4628, 4244, 4055, 4024, 3993, 3911, 3909, 3888, 3828];FEASIBLE;11;True;299.998;0.0
57;58_3_24_H.lp.out;[8119, 8062, 7946, 7941, 7936, 7831, 7824, 7823, 7625, 7612, 7481, 7463, 7322, 7241, 7217, 7200, 6979, 6923, 6877, 6874, 6841, 6771, 6708, 6678, 6677, 6656];FEASIBLE;26;True;299.994;0.0
58;59_3_7_H.lp.out;[1495, 1463, 1428, 1318, 1296, 1268, 1229, 1161];OPTIMAL;8;False;0.117;0.059
59;60_3_40_H.lp.out;[14661, 14637, 14401, 14355, 14263, 14251, 14181, 14160, 14044, 13831, 13775, 13757, 13706, 13562, 13541, 13482, 13371, 13338, 13326, 13297, 13278, 13252, 12970, 12918, 12843, 12752, 12592, 12571, 12567, 12528, 12457, 12429];FEASIBLE;32;True;299.983;0.0
60;61_3_10_H.lp.out;[3616, 3540, 3525, 3173, 3160, 3149, 3145, 3140, 3037, 3012, 2889, 2872, 2845, 2811, 2802, 2787, 2774];FEASIBLE;17;True;299.999;0.0
61;62_3_49_H.lp.out;[16208, 16127, 16079, 16064, 16037, 15928, 15880, 15875, 15833, 15755, 15716, 15705, 15463, 15366, 15357, 15221, 15118, 15032, 14690, 14655, 14547, 14363, 14290, 14059, 14008, 13954, 13646, 13575, 13531, 13474, 13399, 13382, 13188, 13117, 13008, 12985];FEASIBLE;36;True;299.974;0.0
